image_path,label,generator,split
ADM\518_adm_25.jpg,1,ADM,train
stable_diffusion_v_1_5\503_sdv5_00032.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\183_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\038_sdv5_00021.jpg,1,stable_diffusion_v_1_5,train
ADM\297_adm_34.jpg,1,ADM,train
BigGAN\357_biggan_00119.jpg,1,BigGAN,train
BigGAN\582_biggan_00059.jpg,1,BigGAN,train
stable_diffusion_v_1_5\660_sdv5_00118.jpg,1,stable_diffusion_v_1_5,train
BigGAN\433_biggan_00127.jpg,1,BigGAN,train
BigGAN\024_biggan_00127.jpg,1,BigGAN,train
Nature\n01608432_5212.JPEG,0,Nature,train
stable_diffusion_v_1_5\016_sdv5_00001.jpg,1,stable_diffusion_v_1_5,train
ADM\490_adm_61.jpg,1,ADM,train
stable_diffusion_v_1_5\347_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
ADM\831_adm_16.jpg,1,ADM,train
ADM\465_adm_87.jpg,1,ADM,train
Nature\n02006656_2612.JPEG,0,Nature,train
stable_diffusion_v_1_5\094_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
ADM\884_adm_34.jpg,1,ADM,train
Nature\n01833805_6312.JPEG,0,Nature,train
stable_diffusion_v_1_5\044_sdv5_00073.jpg,1,stable_diffusion_v_1_5,train
ADM\737_adm_131.jpg,1,ADM,train
Nature\n01950731_31788.JPEG,0,Nature,train
Nature\n01735189_9726.JPEG,0,Nature,train
Nature\n02002556_3429.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00016794.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00045599.JPEG,0,Nature,train
Nature\n01944390_410.JPEG,0,Nature,train
stable_diffusion_v_1_5\052_sdv5_00123.jpg,1,stable_diffusion_v_1_5,train
ADM\879_adm_91.jpg,1,ADM,train
stable_diffusion_v_1_5\582_sdv5_00117.jpg,1,stable_diffusion_v_1_5,train
BigGAN\586_biggan_00016.jpg,1,BigGAN,train
ADM\615_adm_53.jpg,1,ADM,train
BigGAN\239_biggan_00075.jpg,1,BigGAN,train
BigGAN\008_biggan_00052.jpg,1,BigGAN,train
stable_diffusion_v_1_5\404_sdv5_00152.jpg,1,stable_diffusion_v_1_5,train
BigGAN\486_biggan_00059.jpg,1,BigGAN,train
stable_diffusion_v_1_5\499_sdv5_00024.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\362_sdv5_00042.jpg,1,stable_diffusion_v_1_5,train
Nature\n02859443_3844.JPEG,0,Nature,train
Nature\n01773797_5067.JPEG,0,Nature,train
Nature\n01819313_4814.JPEG,0,Nature,train
ADM\596_adm_178.jpg,1,ADM,train
ADM\720_adm_145.jpg,1,ADM,train
BigGAN\497_biggan_00055.jpg,1,BigGAN,train
Nature\n02012849_2842.JPEG,0,Nature,train
BigGAN\626_biggan_00043.jpg,1,BigGAN,train
Nature\n01739381_2432.JPEG,0,Nature,train
Nature\n01978287_3264.JPEG,0,Nature,train
stable_diffusion_v_1_5\858_sdv5_00107.jpg,1,stable_diffusion_v_1_5,train
Nature\n01968897_18585.JPEG,0,Nature,train
BigGAN\951_biggan_00143.jpg,1,BigGAN,train
Nature\n01753488_10860.JPEG,0,Nature,train
ADM\348_adm_34.jpg,1,ADM,train
ADM\985_adm_34.jpg,1,ADM,train
stable_diffusion_v_1_5\844_sdv5_00185.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\372_sdv5_00016.jpg,1,stable_diffusion_v_1_5,train
BigGAN\835_biggan_00018.jpg,1,BigGAN,train
BigGAN\593_biggan_00087.jpg,1,BigGAN,train
stable_diffusion_v_1_5\527_sdv5_00016.jpg,1,stable_diffusion_v_1_5,train
ADM\37_adm_191.jpg,1,ADM,train
stable_diffusion_v_1_5\386_sdv5_00189.jpg,1,stable_diffusion_v_1_5,train
Nature\n01924916_7835.JPEG,0,Nature,train
ADM\88_adm_148.jpg,1,ADM,train
Nature\n02786058_11858.JPEG,0,Nature,train
stable_diffusion_v_1_5\784_sdv5_00153.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00005203.JPEG,0,Nature,train
Nature\n02085620_1332.JPEG,0,Nature,train
ADM\951_adm_154.jpg,1,ADM,train
Nature\ILSVRC2012_val_00006594.JPEG,0,Nature,train
Nature\n01833805_13101.JPEG,0,Nature,train
stable_diffusion_v_1_5\608_sdv5_00138.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\171_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\600_sdv5_00033.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\199_sdv5_00004.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\124_sdv5_00108.jpg,1,stable_diffusion_v_1_5,train
BigGAN\815_biggan_00035.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00030397.JPEG,0,Nature,train
BigGAN\379_biggan_00026.jpg,1,BigGAN,train
Nature\n02011460_1403.JPEG,0,Nature,train
BigGAN\977_biggan_00097.jpg,1,BigGAN,train
Nature\n01608432_11251.JPEG,0,Nature,train
stable_diffusion_v_1_5\833_sdv5_00128.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00044706.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00016564.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00015510.JPEG,0,Nature,train
stable_diffusion_v_1_5\463_sdv5_00078.jpg,1,stable_diffusion_v_1_5,train
BigGAN\449_biggan_00122.jpg,1,BigGAN,train
stable_diffusion_v_1_5\512_sdv5_00084.jpg,1,stable_diffusion_v_1_5,train
ADM\245_adm_114.jpg,1,ADM,train
BigGAN\284_biggan_00148.jpg,1,BigGAN,train
ADM\106_adm_118.jpg,1,ADM,train
Nature\n01944390_21007.JPEG,0,Nature,train
Nature\n01986214_8051.JPEG,0,Nature,train
Nature\n01770081_8149.JPEG,0,Nature,train
stable_diffusion_v_1_5\949_sdv5_00109.jpg,1,stable_diffusion_v_1_5,train
ADM\314_adm_85.jpg,1,ADM,train
BigGAN\893_biggan_00032.jpg,1,BigGAN,train
stable_diffusion_v_1_5\318_sdv5_00154.jpg,1,stable_diffusion_v_1_5,train
Nature\n01860187_1936.JPEG,0,Nature,train
BigGAN\924_biggan_00143.jpg,1,BigGAN,train
BigGAN\921_biggan_00191.jpg,1,BigGAN,train
Nature\n01819313_2871.JPEG,0,Nature,train
ADM\153_adm_8.jpg,1,ADM,train
ADM\342_adm_59.jpg,1,ADM,train
stable_diffusion_v_1_5\208_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
BigGAN\936_biggan_00091.jpg,1,BigGAN,train
Nature\n01677366_6267.JPEG,0,Nature,train
stable_diffusion_v_1_5\625_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
BigGAN\796_biggan_00039.jpg,1,BigGAN,train
BigGAN\481_biggan_00120.jpg,1,BigGAN,train
stable_diffusion_v_1_5\448_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
ADM\654_adm_83.jpg,1,ADM,train
Nature\n01734418_1233.JPEG,0,Nature,train
ADM\378_adm_112.jpg,1,ADM,train
stable_diffusion_v_1_5\263_sdv5_00046.jpg,1,stable_diffusion_v_1_5,train
Nature\n01775062_2226.JPEG,0,Nature,train
BigGAN\810_biggan_00053.jpg,1,BigGAN,train
BigGAN\318_biggan_00110.jpg,1,BigGAN,train
ADM\605_adm_124.jpg,1,ADM,train
ADM\599_adm_141.jpg,1,ADM,train
ADM\691_adm_79.jpg,1,ADM,train
stable_diffusion_v_1_5\565_sdv5_00122.jpg,1,stable_diffusion_v_1_5,train
Nature\n01818515_8281.JPEG,0,Nature,train
stable_diffusion_v_1_5\174_sdv5_00175.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\031_sdv5_00053.jpg,1,stable_diffusion_v_1_5,train
BigGAN\529_biggan_00191.jpg,1,BigGAN,train
stable_diffusion_v_1_5\598_sdv5_00085.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\854_sdv5_00023.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\647_sdv5_00079.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\067_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
Nature\n02037110_9482.JPEG,0,Nature,train
Nature\n01698640_4944.JPEG,0,Nature,train
Nature\n01592084_6007.JPEG,0,Nature,train
ADM\999_adm_85.jpg,1,ADM,train
Nature\ILSVRC2012_val_00037472.JPEG,0,Nature,train
ADM\401_adm_36.jpg,1,ADM,train
stable_diffusion_v_1_5\930_sdv5_00170.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\848_sdv5_00079.jpg,1,stable_diffusion_v_1_5,train
BigGAN\194_biggan_00098.jpg,1,BigGAN,train
Nature\n02018207_1260.JPEG,0,Nature,train
stable_diffusion_v_1_5\292_sdv5_00161.jpg,1,stable_diffusion_v_1_5,train
Nature\n01819313_5809.JPEG,0,Nature,train
BigGAN\011_biggan_00106.jpg,1,BigGAN,train
BigGAN\968_biggan_00169.jpg,1,BigGAN,train
stable_diffusion_v_1_5\352_sdv5_00079.jpg,1,stable_diffusion_v_1_5,train
Nature\n01910747_9714.JPEG,0,Nature,train
stable_diffusion_v_1_5\251_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\353_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\943_sdv5_00070.jpg,1,stable_diffusion_v_1_5,train
Nature\n01950731_12135.JPEG,0,Nature,train
stable_diffusion_v_1_5\688_sdv5_00070.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00039859.JPEG,0,Nature,train
ADM\755_adm_61.jpg,1,ADM,train
ADM\302_adm_174.jpg,1,ADM,train
BigGAN\635_biggan_00035.jpg,1,BigGAN,train
stable_diffusion_v_1_5\167_sdv5_00070.jpg,1,stable_diffusion_v_1_5,train
BigGAN\772_biggan_00129.jpg,1,BigGAN,train
Nature\n02051845_15785.JPEG,0,Nature,train
BigGAN\760_biggan_00061.jpg,1,BigGAN,train
Nature\n01776313_8445.JPEG,0,Nature,train
Nature\n01774384_4056.JPEG,0,Nature,train
BigGAN\130_biggan_00156.jpg,1,BigGAN,train
Nature\n01601694_12257.JPEG,0,Nature,train
stable_diffusion_v_1_5\298_sdv5_00107.jpg,1,stable_diffusion_v_1_5,train
Nature\n01491361_8285.JPEG,0,Nature,train
Nature\n01773549_339.JPEG,0,Nature,train
Nature\n01514668_13688.JPEG,0,Nature,train
BigGAN\959_biggan_00157.jpg,1,BigGAN,train
Nature\n01855672_4015.JPEG,0,Nature,train
ADM\149_adm_85.jpg,1,ADM,train
Nature\n01855672_9451.JPEG,0,Nature,train
BigGAN\773_biggan_00102.jpg,1,BigGAN,train
stable_diffusion_v_1_5\972_sdv5_00077.jpg,1,stable_diffusion_v_1_5,train
ADM\180_adm_137.jpg,1,ADM,train
stable_diffusion_v_1_5\843_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
BigGAN\239_biggan_00159.jpg,1,BigGAN,train
ADM\328_adm_80.jpg,1,ADM,train
Nature\n04554684_9800.JPEG,0,Nature,train
BigGAN\066_biggan_00110.jpg,1,BigGAN,train
Nature\n02877765_2990.JPEG,0,Nature,train
Nature\n01877812_11079.JPEG,0,Nature,train
Nature\n01742172_12958.JPEG,0,Nature,train
stable_diffusion_v_1_5\094_sdv5_00006.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\965_sdv5_00075.jpg,1,stable_diffusion_v_1_5,train
ADM\724_adm_114.jpg,1,ADM,train
BigGAN\695_biggan_00091.jpg,1,BigGAN,train
ADM\992_adm_145.jpg,1,ADM,train
BigGAN\480_biggan_00061.jpg,1,BigGAN,train
stable_diffusion_v_1_5\683_sdv5_00085.jpg,1,stable_diffusion_v_1_5,train
Nature\n04552348_531.JPEG,0,Nature,train
stable_diffusion_v_1_5\070_sdv5_00105.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\707_sdv5_00057.jpg,1,stable_diffusion_v_1_5,train
ADM\506_adm_22.jpg,1,ADM,train
Nature\n01828970_5787.JPEG,0,Nature,train
Nature\n01560419_2894.JPEG,0,Nature,train
BigGAN\739_biggan_00093.jpg,1,BigGAN,train
Nature\n01773797_220.JPEG,0,Nature,train
stable_diffusion_v_1_5\962_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\664_sdv5_00045.jpg,1,stable_diffusion_v_1_5,train
ADM\457_adm_153.jpg,1,ADM,train
BigGAN\143_biggan_00074.jpg,1,BigGAN,train
Nature\n01443537_17434.JPEG,0,Nature,train
Nature\n01735189_6109.JPEG,0,Nature,train
BigGAN\224_biggan_00127.jpg,1,BigGAN,train
stable_diffusion_v_1_5\007_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
BigGAN\312_biggan_00186.jpg,1,BigGAN,train
stable_diffusion_v_1_5\885_sdv5_00139.jpg,1,stable_diffusion_v_1_5,train
BigGAN\472_biggan_00023.jpg,1,BigGAN,train
stable_diffusion_v_1_5\721_sdv5_00173.jpg,1,stable_diffusion_v_1_5,train
ADM\572_adm_102.jpg,1,ADM,train
BigGAN\294_biggan_00115.jpg,1,BigGAN,train
stable_diffusion_v_1_5\283_sdv5_00179.jpg,1,stable_diffusion_v_1_5,train
BigGAN\845_biggan_00097.jpg,1,BigGAN,train
Nature\n01531178_18728.JPEG,0,Nature,train
ADM\566_adm_7.jpg,1,ADM,train
stable_diffusion_v_1_5\194_sdv5_00006.jpg,1,stable_diffusion_v_1_5,train
ADM\743_adm_182.jpg,1,ADM,train
stable_diffusion_v_1_5\581_sdv5_00188.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00000888.JPEG,0,Nature,train
BigGAN\462_biggan_00062.jpg,1,BigGAN,train
stable_diffusion_v_1_5\812_sdv5_00033.jpg,1,stable_diffusion_v_1_5,train
ADM\562_adm_63.jpg,1,ADM,train
Nature\n01944390_5785.JPEG,0,Nature,train
Nature\n02109525_14508.JPEG,0,Nature,train
ADM\872_adm_104.jpg,1,ADM,train
stable_diffusion_v_1_5\755_sdv5_00057.jpg,1,stable_diffusion_v_1_5,train
BigGAN\440_biggan_00185.jpg,1,BigGAN,train
stable_diffusion_v_1_5\853_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\398_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
BigGAN\954_biggan_00034.jpg,1,BigGAN,train
BigGAN\652_biggan_00114.jpg,1,BigGAN,train
stable_diffusion_v_1_5\622_sdv5_00046.jpg,1,stable_diffusion_v_1_5,train
BigGAN\770_biggan_00169.jpg,1,BigGAN,train
ADM\249_adm_77.jpg,1,ADM,train
Nature\n01818515_7822.JPEG,0,Nature,train
ADM\103_adm_48.jpg,1,ADM,train
BigGAN\908_biggan_00050.jpg,1,BigGAN,train
ADM\520_adm_153.jpg,1,ADM,train
BigGAN\149_biggan_00127.jpg,1,BigGAN,train
stable_diffusion_v_1_5\590_sdv5_00067.jpg,1,stable_diffusion_v_1_5,train
BigGAN\207_biggan_00138.jpg,1,BigGAN,train
stable_diffusion_v_1_5\797_sdv5_00031.jpg,1,stable_diffusion_v_1_5,train
Nature\n01950731_17793.JPEG,0,Nature,train
BigGAN\159_biggan_00010.jpg,1,BigGAN,train
ADM\888_adm_174.jpg,1,ADM,train
BigGAN\486_biggan_00020.jpg,1,BigGAN,train
Nature\n01742172_9824.JPEG,0,Nature,train
ADM\594_adm_112.jpg,1,ADM,train
BigGAN\479_biggan_00190.jpg,1,BigGAN,train
stable_diffusion_v_1_5\175_sdv5_00028.jpg,1,stable_diffusion_v_1_5,train
Nature\n01843383_8221.JPEG,0,Nature,train
ADM\461_adm_175.jpg,1,ADM,train
BigGAN\420_biggan_00023.jpg,1,BigGAN,train
BigGAN\638_biggan_00020.jpg,1,BigGAN,train
ADM\700_adm_30.jpg,1,ADM,train
BigGAN\278_biggan_00143.jpg,1,BigGAN,train
ADM\277_adm_153.jpg,1,ADM,train
Nature\n02002556_2341.JPEG,0,Nature,train
Nature\n02012849_9971.JPEG,0,Nature,train
stable_diffusion_v_1_5\267_sdv5_00061.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\043_sdv5_00136.jpg,1,stable_diffusion_v_1_5,train
BigGAN\317_biggan_00193.jpg,1,BigGAN,train
BigGAN\773_biggan_00060.jpg,1,BigGAN,train
stable_diffusion_v_1_5\091_sdv5_00083.jpg,1,stable_diffusion_v_1_5,train
Nature\n01614925_7773.JPEG,0,Nature,train
BigGAN\789_biggan_00159.jpg,1,BigGAN,train
ADM\813_adm_174.jpg,1,ADM,train
stable_diffusion_v_1_5\286_sdv5_00146.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\524_sdv5_00196.jpg,1,stable_diffusion_v_1_5,train
BigGAN\305_biggan_00145.jpg,1,BigGAN,train
stable_diffusion_v_1_5\633_sdv5_00136.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\658_sdv5_00186.jpg,1,stable_diffusion_v_1_5,train
ADM\139_adm_11.jpg,1,ADM,train
stable_diffusion_v_1_5\142_sdv5_00157.jpg,1,stable_diffusion_v_1_5,train
ADM\544_adm_186.jpg,1,ADM,train
ADM\921_adm_57.jpg,1,ADM,train
Nature\n01950731_8970.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00026476.JPEG,0,Nature,train
ADM\537_adm_34.jpg,1,ADM,train
stable_diffusion_v_1_5\785_sdv5_00110.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\067_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
Nature\n11939491_27752.JPEG,0,Nature,train
ADM\482_adm_61.jpg,1,ADM,train
stable_diffusion_v_1_5\506_sdv5_00172.jpg,1,stable_diffusion_v_1_5,train
ADM\198_adm_115.jpg,1,ADM,train
ADM\449_adm_92.jpg,1,ADM,train
Nature\n01968897_3487.JPEG,0,Nature,train
ADM\799_adm_104.jpg,1,ADM,train
Nature\n01819313_2166.JPEG,0,Nature,train
ADM\323_adm_172.jpg,1,ADM,train
Nature\ILSVRC2012_val_00006805.JPEG,0,Nature,train
ADM\726_adm_47.jpg,1,ADM,train
Nature\n01693334_5188.JPEG,0,Nature,train
Nature\n01582220_9874.JPEG,0,Nature,train
BigGAN\425_biggan_00035.jpg,1,BigGAN,train
stable_diffusion_v_1_5\438_sdv5_00180.jpg,1,stable_diffusion_v_1_5,train
BigGAN\279_biggan_00193.jpg,1,BigGAN,train
Nature\n02028035_829.JPEG,0,Nature,train
stable_diffusion_v_1_5\432_sdv5_00148.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\513_sdv5_00167.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\276_sdv5_00017.jpg,1,stable_diffusion_v_1_5,train
ADM\328_adm_107.jpg,1,ADM,train
Nature\n01775062_6688.JPEG,0,Nature,train
Nature\n01608432_15215.JPEG,0,Nature,train
stable_diffusion_v_1_5\578_sdv5_00063.jpg,1,stable_diffusion_v_1_5,train
BigGAN\353_biggan_00127.jpg,1,BigGAN,train
Nature\n01531178_17814.JPEG,0,Nature,train
ADM\862_adm_8.jpg,1,ADM,train
BigGAN\291_biggan_00083.jpg,1,BigGAN,train
BigGAN\520_biggan_00010.jpg,1,BigGAN,train
BigGAN\269_biggan_00005.jpg,1,BigGAN,train
ADM\919_adm_60.jpg,1,ADM,train
BigGAN\838_biggan_00171.jpg,1,BigGAN,train
ADM\104_adm_66.jpg,1,ADM,train
ADM\694_adm_93.jpg,1,ADM,train
Nature\n01944390_1983.JPEG,0,Nature,train
ADM\947_adm_120.jpg,1,ADM,train
BigGAN\860_biggan_00020.jpg,1,BigGAN,train
ADM\239_adm_110.jpg,1,ADM,train
ADM\28_adm_8.jpg,1,ADM,train
Nature\n01843383_5555.JPEG,0,Nature,train
Nature\n01818515_11499.JPEG,0,Nature,train
ADM\291_adm_51.jpg,1,ADM,train
Nature\n01860187_28105.JPEG,0,Nature,train
Nature\n01883070_17396.JPEG,0,Nature,train
stable_diffusion_v_1_5\631_sdv5_00101.jpg,1,stable_diffusion_v_1_5,train
BigGAN\887_biggan_00070.jpg,1,BigGAN,train
Nature\n01531178_20730.JPEG,0,Nature,train
ADM\447_adm_106.jpg,1,ADM,train
stable_diffusion_v_1_5\671_sdv5_00145.jpg,1,stable_diffusion_v_1_5,train
BigGAN\378_biggan_00117.jpg,1,BigGAN,train
ADM\849_adm_185.jpg,1,ADM,train
ADM\447_adm_4.jpg,1,ADM,train
stable_diffusion_v_1_5\795_sdv5_00000.jpg,1,stable_diffusion_v_1_5,train
ADM\229_adm_159.jpg,1,ADM,train
stable_diffusion_v_1_5\493_sdv5_00136.jpg,1,stable_diffusion_v_1_5,train
BigGAN\177_biggan_00108.jpg,1,BigGAN,train
BigGAN\858_biggan_00167.jpg,1,BigGAN,train
ADM\33_adm_127.jpg,1,ADM,train
stable_diffusion_v_1_5\816_sdv5_00068.jpg,1,stable_diffusion_v_1_5,train
Nature\n01820546_3983.JPEG,0,Nature,train
BigGAN\920_biggan_00024.jpg,1,BigGAN,train
ADM\943_adm_161.jpg,1,ADM,train
Nature\ILSVRC2012_val_00037611.JPEG,0,Nature,train
Nature\n01592084_5645.JPEG,0,Nature,train
Nature\n01877812_7865.JPEG,0,Nature,train
Nature\n01592084_1952.JPEG,0,Nature,train
ADM\658_adm_159.jpg,1,ADM,train
stable_diffusion_v_1_5\864_sdv5_00095.jpg,1,stable_diffusion_v_1_5,train
BigGAN\636_biggan_00074.jpg,1,BigGAN,train
ADM\285_adm_34.jpg,1,ADM,train
ADM\422_adm_147.jpg,1,ADM,train
ADM\424_adm_36.jpg,1,ADM,train
ADM\171_adm_123.jpg,1,ADM,train
ADM\268_adm_44.jpg,1,ADM,train
ADM\973_adm_120.jpg,1,ADM,train
BigGAN\357_biggan_00079.jpg,1,BigGAN,train
BigGAN\557_biggan_00039.jpg,1,BigGAN,train
ADM\29_adm_76.jpg,1,ADM,train
Nature\n01582220_5268.JPEG,0,Nature,train
stable_diffusion_v_1_5\762_sdv5_00026.jpg,1,stable_diffusion_v_1_5,train
Nature\n01592084_1937.JPEG,0,Nature,train
ADM\793_adm_165.jpg,1,ADM,train
stable_diffusion_v_1_5\426_sdv5_00114.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00011834.JPEG,0,Nature,train
ADM\131_adm_153.jpg,1,ADM,train
BigGAN\225_biggan_00074.jpg,1,BigGAN,train
Nature\n01531178_108.JPEG,0,Nature,train
ADM\127_adm_165.jpg,1,ADM,train
Nature\n02051845_5641.JPEG,0,Nature,train
Nature\n01775062_2526.JPEG,0,Nature,train
stable_diffusion_v_1_5\553_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
BigGAN\088_biggan_00067.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00041584.JPEG,0,Nature,train
BigGAN\500_biggan_00146.jpg,1,BigGAN,train
ADM\172_adm_137.jpg,1,ADM,train
Nature\n03724870_20195.JPEG,0,Nature,train
Nature\n01514859_3322.JPEG,0,Nature,train
stable_diffusion_v_1_5\456_sdv5_00079.jpg,1,stable_diffusion_v_1_5,train
Nature\n01498041_7435.JPEG,0,Nature,train
BigGAN\663_biggan_00123.jpg,1,BigGAN,train
Nature\n01986214_12023.JPEG,0,Nature,train
stable_diffusion_v_1_5\044_sdv5_00042.jpg,1,stable_diffusion_v_1_5,train
ADM\732_adm_7.jpg,1,ADM,train
Nature\n01820546_792.JPEG,0,Nature,train
BigGAN\293_biggan_00198.jpg,1,BigGAN,train
ADM\291_adm_153.jpg,1,ADM,train
Nature\n01943899_7957.JPEG,0,Nature,train
Nature\n01514668_10979.JPEG,0,Nature,train
stable_diffusion_v_1_5\251_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\417_sdv5_00064.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\541_sdv5_00128.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00038864.JPEG,0,Nature,train
BigGAN\354_biggan_00186.jpg,1,BigGAN,train
BigGAN\470_biggan_00111.jpg,1,BigGAN,train
stable_diffusion_v_1_5\295_sdv5_00093.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\633_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
ADM\677_adm_174.jpg,1,ADM,train
Nature\n01984695_380.JPEG,0,Nature,train
Nature\n01774384_6301.JPEG,0,Nature,train
ADM\818_adm_191.jpg,1,ADM,train
Nature\ILSVRC2012_val_00048175.JPEG,0,Nature,train
stable_diffusion_v_1_5\964_sdv5_00078.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\238_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
ADM\705_adm_78.jpg,1,ADM,train
Nature\n01773797_5217.JPEG,0,Nature,train
stable_diffusion_v_1_5\582_sdv5_00118.jpg,1,stable_diffusion_v_1_5,train
Nature\n01774384_3762.JPEG,0,Nature,train
ADM\457_adm_154.jpg,1,ADM,train
Nature\n01950731_9522.JPEG,0,Nature,train
Nature\n02012849_13181.JPEG,0,Nature,train
BigGAN\243_biggan_00072.jpg,1,BigGAN,train
Nature\n01756291_12391.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00024012.JPEG,0,Nature,train
BigGAN\140_biggan_00017.jpg,1,BigGAN,train
BigGAN\340_biggan_00081.jpg,1,BigGAN,train
stable_diffusion_v_1_5\621_sdv5_00182.jpg,1,stable_diffusion_v_1_5,train
BigGAN\345_biggan_00062.jpg,1,BigGAN,train
ADM\972_adm_70.jpg,1,ADM,train
BigGAN\925_biggan_00002.jpg,1,BigGAN,train
ADM\942_adm_123.jpg,1,ADM,train
Nature\n01955084_3563.JPEG,0,Nature,train
Nature\n01824575_5558.JPEG,0,Nature,train
stable_diffusion_v_1_5\995_sdv5_00062.jpg,1,stable_diffusion_v_1_5,train
Nature\n01582220_8699.JPEG,0,Nature,train
stable_diffusion_v_1_5\816_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\034_sdv5_00087.jpg,1,stable_diffusion_v_1_5,train
ADM\953_adm_63.jpg,1,ADM,train
ADM\306_adm_7.jpg,1,ADM,train
ADM\618_adm_175.jpg,1,ADM,train
stable_diffusion_v_1_5\173_sdv5_00145.jpg,1,stable_diffusion_v_1_5,train
ADM\464_adm_83.jpg,1,ADM,train
BigGAN\818_biggan_00169.jpg,1,BigGAN,train
stable_diffusion_v_1_5\796_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
ADM\846_adm_86.jpg,1,ADM,train
ADM\50_adm_90.jpg,1,ADM,train
ADM\203_adm_91.jpg,1,ADM,train
Nature\n01494475_3741.JPEG,0,Nature,train
BigGAN\597_biggan_00143.jpg,1,BigGAN,train
BigGAN\491_biggan_00007.jpg,1,BigGAN,train
BigGAN\088_biggan_00040.jpg,1,BigGAN,train
BigGAN\125_biggan_00127.jpg,1,BigGAN,train
ADM\989_adm_42.jpg,1,ADM,train
BigGAN\490_biggan_00170.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00010861.JPEG,0,Nature,train
Nature\n02013706_6377.JPEG,0,Nature,train
ADM\232_adm_174.jpg,1,ADM,train
stable_diffusion_v_1_5\764_sdv5_00058.jpg,1,stable_diffusion_v_1_5,train
Nature\n03544143_11283.JPEG,0,Nature,train
