image_path,label,generator,split
stable_diffusion_v_1_5\524_sdv5_00196.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_08_842_glide_00193.jpg,1,glide,test
Midjourney\508_midjourney_136.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_00_044_vqdm_00127.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_06_639_vqdm_00020.jpg,1,VQDM,validation
BigGAN\305_biggan_00145.jpg,1,BigGAN,train
stable_diffusion_v_1_5\633_sdv5_00136.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\658_sdv5_00186.jpg,1,stable_diffusion_v_1_5,train
wukong\231_wukong_image108.jpg,1,wukong,test
Midjourney\102_midjourney_134.jpg,1,Midjourney,test
ADM\139_adm_11.jpg,1,ADM,train
wukong\501_wukong_image101.jpg,1,wukong,test
stable_diffusion_v_1_5\142_sdv5_00157.jpg,1,stable_diffusion_v_1_5,train
ADM\544_adm_186.jpg,1,ADM,train
ADM\921_adm_57.jpg,1,ADM,train
Nature\n01950731_8970.JPEG,0,Nature,train
VQDM\VQDM_1000_200_03_390_vqdm_00020.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00026476.JPEG,0,Nature,train
ADM\537_adm_34.jpg,1,ADM,train
VQDM\VQDM_1000_200_06_669_vqdm_00124.jpg,1,VQDM,validation
stable_diffusion_v_1_5\785_sdv5_00110.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\067_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_02_296_glide_00167.jpg,1,glide,test
Nature\n11939491_27752.JPEG,0,Nature,train
ADM\482_adm_61.jpg,1,ADM,train
stable_diffusion_v_1_5\506_sdv5_00172.jpg,1,stable_diffusion_v_1_5,train
wukong\221_wukong_image110.jpg,1,wukong,test
ADM\198_adm_115.jpg,1,ADM,train
Midjourney\947_midjourney_181.jpg,1,Midjourney,test
ADM\449_adm_92.jpg,1,ADM,train
wukong\443_wukong_image173.jpg,1,wukong,test
Nature\n01968897_3487.JPEG,0,Nature,train
ADM\799_adm_104.jpg,1,ADM,train
Nature\n01775062_5599.JPEG,0,Nature,test
Nature\n01819313_2166.JPEG,0,Nature,train
ADM\323_adm_172.jpg,1,ADM,train
Nature\ILSVRC2012_val_00006805.JPEG,0,Nature,train
ADM\726_adm_47.jpg,1,ADM,train
Nature\n01693334_5188.JPEG,0,Nature,train
Nature\n01582220_9874.JPEG,0,Nature,train
Midjourney\684_midjourney_35.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_09_941_vqdm_00159.jpg,1,VQDM,validation
BigGAN\425_biggan_00035.jpg,1,BigGAN,train
wukong\287_wukong_image145.jpg,1,wukong,test
stable_diffusion_v_1_5\438_sdv5_00180.jpg,1,stable_diffusion_v_1_5,train
Nature\n01729977_6290.JPEG,0,Nature,test
BigGAN\279_biggan_00193.jpg,1,BigGAN,train
Nature\n02028035_829.JPEG,0,Nature,train
VQDM\VQDM_1000_200_08_805_vqdm_00006.jpg,1,VQDM,validation
stable_diffusion_v_1_5\432_sdv5_00148.jpg,1,stable_diffusion_v_1_5,train
wukong\7_wukong_image87.jpg,1,wukong,test
glide\GLIDE_1000_200_02_234_glide_00035.jpg,1,glide,test
Midjourney\638_midjourney_113.jpg,1,Midjourney,test
Nature\n01986214_20065.JPEG,0,Nature,validation
wukong\316_wukong_image86.jpg,1,wukong,test
stable_diffusion_v_1_5\513_sdv5_00167.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_07_792_vqdm_00039.jpg,1,VQDM,validation
Nature\n01773549_3283.JPEG,0,Nature,test
Midjourney\323_midjourney_34.jpg,1,Midjourney,test
glide\GLIDE_1000_200_04_438_glide_00148.jpg,1,glide,test
stable_diffusion_v_1_5\276_sdv5_00017.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_03_337_glide_00039.jpg,1,glide,test
wukong\690_wukong_image64.jpg,1,wukong,test
ADM\328_adm_107.jpg,1,ADM,train
glide\GLIDE_1000_200_07_793_glide_00087.jpg,1,glide,test
Nature\n01775062_6688.JPEG,0,Nature,train
Nature\n01608432_15215.JPEG,0,Nature,train
stable_diffusion_v_1_5\578_sdv5_00063.jpg,1,stable_diffusion_v_1_5,train
BigGAN\353_biggan_00127.jpg,1,BigGAN,train
Midjourney\131_midjourney_139.jpg,1,Midjourney,test
Nature\n01592084_7761.JPEG,0,Nature,test
Midjourney\560_midjourney_34.jpg,1,Midjourney,test
glide\GLIDE_1000_200_01_101_glide_00016.jpg,1,glide,test
Nature\n01531178_17814.JPEG,0,Nature,train
ADM\862_adm_8.jpg,1,ADM,train
BigGAN\291_biggan_00083.jpg,1,BigGAN,train
Midjourney\315_midjourney_146.jpg,1,Midjourney,test
BigGAN\520_biggan_00010.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_03_335_vqdm_00127.jpg,1,VQDM,validation
BigGAN\269_biggan_00005.jpg,1,BigGAN,train
Midjourney\752_midjourney_34.jpg,1,Midjourney,test
ADM\919_adm_60.jpg,1,ADM,train
BigGAN\838_biggan_00171.jpg,1,BigGAN,train
ADM\104_adm_66.jpg,1,ADM,train
ADM\694_adm_93.jpg,1,ADM,train
Nature\n01944390_1983.JPEG,0,Nature,train
ADM\947_adm_120.jpg,1,ADM,train
BigGAN\860_biggan_00020.jpg,1,BigGAN,train
glide\GLIDE_1000_200_08_874_glide_00167.jpg,1,glide,test
ADM\239_adm_110.jpg,1,ADM,train
Nature\n01514859_6437.JPEG,0,Nature,validation
ADM\28_adm_8.jpg,1,ADM,train
VQDM\VQDM_1000_200_06_645_vqdm_00113.jpg,1,VQDM,validation
glide\GLIDE_1000_200_06_633_glide_00127.jpg,1,glide,test
Midjourney\60_midjourney_128.jpg,1,Midjourney,test
Midjourney\184_midjourney_197.jpg,1,Midjourney,test
Nature\n01843383_5555.JPEG,0,Nature,train
Nature\n01818515_11499.JPEG,0,Nature,train
ADM\291_adm_51.jpg,1,ADM,train
wukong\29_wukong_image55.jpg,1,wukong,test
Nature\n01860187_28105.JPEG,0,Nature,train
Nature\n12057211_971.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_07_783_vqdm_00067.jpg,1,VQDM,validation
glide\GLIDE_1000_200_09_988_glide_00016.jpg,1,glide,test
Nature\n01883070_17396.JPEG,0,Nature,train
glide\GLIDE_1000_200_08_875_glide_00142.jpg,1,glide,test
Midjourney\12_midjourney_6.jpg,1,Midjourney,test
glide\GLIDE_1000_200_04_474_glide_00115.jpg,1,glide,test
Nature\n02027492_1549.JPEG,0,Nature,test
glide\GLIDE_1000_200_08_805_glide_00106.jpg,1,glide,test
stable_diffusion_v_1_5\631_sdv5_00101.jpg,1,stable_diffusion_v_1_5,train
BigGAN\887_biggan_00070.jpg,1,BigGAN,train
wukong\196_wukong_image48.jpg,1,wukong,test
Nature\n01531178_20730.JPEG,0,Nature,train
wukong\413_wukong_image168.jpg,1,wukong,test
Nature\n01833805_4283.JPEG,0,Nature,test
ADM\447_adm_106.jpg,1,ADM,train
stable_diffusion_v_1_5\671_sdv5_00145.jpg,1,stable_diffusion_v_1_5,train
BigGAN\378_biggan_00117.jpg,1,BigGAN,train
Midjourney\19_midjourney_14.jpg,1,Midjourney,test
wukong\148_wukong_image122.jpg,1,wukong,test
VQDM\VQDM_1000_200_04_436_vqdm_00109.jpg,1,VQDM,validation
ADM\849_adm_185.jpg,1,ADM,train
ADM\447_adm_4.jpg,1,ADM,train
wukong\640_wukong_image100.jpg,1,wukong,test
Midjourney\649_midjourney_141.jpg,1,Midjourney,test
stable_diffusion_v_1_5\795_sdv5_00000.jpg,1,stable_diffusion_v_1_5,train
ADM\229_adm_159.jpg,1,ADM,train
Midjourney\464_midjourney_198.jpg,1,Midjourney,test
wukong\556_wukong_image74.jpg,1,wukong,test
stable_diffusion_v_1_5\493_sdv5_00136.jpg,1,stable_diffusion_v_1_5,train
Midjourney\173_midjourney_100.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_05_576_vqdm_00139.jpg,1,VQDM,validation
Midjourney\644_midjourney_93.jpg,1,Midjourney,test
Nature\n01443537_16806.JPEG,0,Nature,validation
BigGAN\177_biggan_00108.jpg,1,BigGAN,train
wukong\342_wukong_image17.jpg,1,wukong,test
BigGAN\858_biggan_00167.jpg,1,BigGAN,train
ADM\33_adm_127.jpg,1,ADM,train
wukong\472_wukong_image10.jpg,1,wukong,test
stable_diffusion_v_1_5\816_sdv5_00068.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_00_078_glide_00086.jpg,1,glide,test
Nature\n01820546_3983.JPEG,0,Nature,train
wukong\705_wukong_image87.jpg,1,wukong,test
BigGAN\920_biggan_00024.jpg,1,BigGAN,train
ADM\943_adm_161.jpg,1,ADM,train
glide\GLIDE_1000_200_07_765_glide_00001.jpg,1,glide,test
Nature\ILSVRC2012_val_00037611.JPEG,0,Nature,train
Nature\n02011460_1740.JPEG,0,Nature,test
Nature\n01592084_5645.JPEG,0,Nature,train
Nature\n01877812_7865.JPEG,0,Nature,train
Nature\n01592084_1952.JPEG,0,Nature,train
Midjourney\510_midjourney_180.jpg,1,Midjourney,test
ADM\658_adm_159.jpg,1,ADM,train
glide\GLIDE_1000_200_07_724_glide_00127.jpg,1,glide,test
glide\GLIDE_1000_200_01_139_glide_00074.jpg,1,glide,test
stable_diffusion_v_1_5\864_sdv5_00095.jpg,1,stable_diffusion_v_1_5,train
wukong\216_wukong_image61.jpg,1,wukong,test
wukong\205_wukong_image88.jpg,1,wukong,test
Midjourney\365_midjourney_169.jpg,1,Midjourney,test
BigGAN\636_biggan_00074.jpg,1,BigGAN,train
Nature\n01828970_4497.JPEG,0,Nature,validation
ADM\285_adm_34.jpg,1,ADM,train
ADM\422_adm_147.jpg,1,ADM,train
VQDM\VQDM_1000_200_04_437_vqdm_00172.jpg,1,VQDM,validation
wukong\591_wukong_image88.jpg,1,wukong,test
Nature\ILSVRC2012_val_00022095.JPEG,0,Nature,test
ADM\424_adm_36.jpg,1,ADM,train
ADM\171_adm_123.jpg,1,ADM,train
Nature\n01601694_11627.JPEG,0,Nature,validation
ADM\268_adm_44.jpg,1,ADM,train
ADM\973_adm_120.jpg,1,ADM,train
Midjourney\516_midjourney_71.jpg,1,Midjourney,test
BigGAN\357_biggan_00079.jpg,1,BigGAN,train
BigGAN\557_biggan_00039.jpg,1,BigGAN,train
ADM\29_adm_76.jpg,1,ADM,train
Nature\n01582220_5268.JPEG,0,Nature,train
stable_diffusion_v_1_5\762_sdv5_00026.jpg,1,stable_diffusion_v_1_5,train
Nature\n01592084_1937.JPEG,0,Nature,train
ADM\793_adm_165.jpg,1,ADM,train
wukong\828_wukong_image86.jpg,1,wukong,test
stable_diffusion_v_1_5\426_sdv5_00114.jpg,1,stable_diffusion_v_1_5,train
Nature\n01944390_20825.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00011834.JPEG,0,Nature,train
Nature\n01775062_344.JPEG,0,Nature,validation
ADM\131_adm_153.jpg,1,ADM,train
BigGAN\225_biggan_00074.jpg,1,BigGAN,train
wukong\578_wukong_image98.jpg,1,wukong,test
glide\GLIDE_1000_200_01_151_glide_00161.jpg,1,glide,test
Nature\n01531178_108.JPEG,0,Nature,train
ADM\127_adm_165.jpg,1,ADM,train
wukong\274_wukong_image97.jpg,1,wukong,test
glide\GLIDE_1000_200_01_184_glide_00143.jpg,1,glide,test
Nature\n02051845_5641.JPEG,0,Nature,train
wukong\932_wukong_image194.jpg,1,wukong,test
Midjourney\806_midjourney_199.jpg,1,Midjourney,test
Nature\n01775062_2526.JPEG,0,Nature,train
glide\GLIDE_1000_200_08_889_glide_00175.jpg,1,glide,test
Midjourney\657_midjourney_184.jpg,1,Midjourney,test
stable_diffusion_v_1_5\553_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
wukong\586_wukong_image179.jpg,1,wukong,test
VQDM\VQDM_1000_200_06_645_vqdm_00010.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_05_559_vqdm_00143.jpg,1,VQDM,validation
BigGAN\088_biggan_00067.jpg,1,BigGAN,train
wukong\44_wukong_image110.jpg,1,wukong,test
Midjourney\515_midjourney_107.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_05_509_vqdm_00089.jpg,1,VQDM,validation
wukong\37_wukong_image146.jpg,1,wukong,test
Nature\n01601694_12156.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00041584.JPEG,0,Nature,train
Nature\n02018795_1500.JPEG,0,Nature,test
glide\GLIDE_1000_200_02_266_glide_00131.jpg,1,glide,test
VQDM\VQDM_1000_200_09_915_vqdm_00039.jpg,1,VQDM,validation
Midjourney\414_midjourney_115.jpg,1,Midjourney,test
BigGAN\500_biggan_00146.jpg,1,BigGAN,train
ADM\172_adm_137.jpg,1,ADM,train
wukong\889_wukong_image191.jpg,1,wukong,test
Nature\n03724870_20195.JPEG,0,Nature,train
Nature\n01614925_1566.JPEG,0,Nature,validation
Nature\n01514859_3322.JPEG,0,Nature,train
VQDM\VQDM_1000_200_05_567_vqdm_00049.jpg,1,VQDM,validation
stable_diffusion_v_1_5\456_sdv5_00079.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_03_347_vqdm_00096.jpg,1,VQDM,validation
Nature\n01498041_7435.JPEG,0,Nature,train
BigGAN\663_biggan_00123.jpg,1,BigGAN,train
Nature\n01986214_12023.JPEG,0,Nature,train
wukong\803_wukong_image2.jpg,1,wukong,test
Nature\n01622779_4876.JPEG,0,Nature,test
wukong\625_wukong_image57.jpg,1,wukong,test
stable_diffusion_v_1_5\044_sdv5_00042.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00026136.JPEG,0,Nature,test
Nature\n02006656_8510.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_04_486_vqdm_00057.jpg,1,VQDM,validation
ADM\732_adm_7.jpg,1,ADM,train
Nature\n01820546_792.JPEG,0,Nature,train
Midjourney\479_midjourney_48.jpg,1,Midjourney,test
glide\GLIDE_1000_200_06_622_glide_00082.jpg,1,glide,test
wukong\125_wukong_image61.jpg,1,wukong,test
BigGAN\293_biggan_00198.jpg,1,BigGAN,train
ADM\291_adm_153.jpg,1,ADM,train
wukong\183_wukong_image148.jpg,1,wukong,test
Nature\n01943899_7957.JPEG,0,Nature,train
Nature\n01514668_10979.JPEG,0,Nature,train
glide\GLIDE_1000_200_08_835_glide_00145.jpg,1,glide,test
stable_diffusion_v_1_5\251_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_05_553_vqdm_00143.jpg,1,VQDM,validation
stable_diffusion_v_1_5\417_sdv5_00064.jpg,1,stable_diffusion_v_1_5,train
wukong\945_wukong_image169.jpg,1,wukong,test
stable_diffusion_v_1_5\541_sdv5_00128.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00038864.JPEG,0,Nature,train
Midjourney\639_midjourney_167.jpg,1,Midjourney,test
wukong\97_wukong_image39.jpg,1,wukong,test
VQDM\VQDM_1000_200_05_509_vqdm_00035.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_04_485_vqdm_00105.jpg,1,VQDM,validation
BigGAN\354_biggan_00186.jpg,1,BigGAN,train
BigGAN\470_biggan_00111.jpg,1,BigGAN,train
stable_diffusion_v_1_5\295_sdv5_00093.jpg,1,stable_diffusion_v_1_5,train
Nature\n02018207_11300.JPEG,0,Nature,test
stable_diffusion_v_1_5\633_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
Nature\n01924916_7739.JPEG,0,Nature,validation
ADM\677_adm_174.jpg,1,ADM,train
Nature\n01984695_380.JPEG,0,Nature,train
Nature\n07753592_3206.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00012475.JPEG,0,Nature,test
wukong\400_wukong_image188.jpg,1,wukong,test
wukong\893_wukong_image188.jpg,1,wukong,test
VQDM\VQDM_1000_200_05_588_vqdm_00150.jpg,1,VQDM,validation
Nature\n01774384_6301.JPEG,0,Nature,train
wukong\273_wukong_image146.jpg,1,wukong,test
ADM\818_adm_191.jpg,1,ADM,train
glide\GLIDE_1000_200_05_580_glide_00032.jpg,1,glide,test
Nature\ILSVRC2012_val_00048175.JPEG,0,Nature,train
wukong\939_wukong_image194.jpg,1,wukong,test
glide\GLIDE_1000_200_08_858_glide_00074.jpg,1,glide,test
Midjourney\221_midjourney_136.jpg,1,Midjourney,test
stable_diffusion_v_1_5\964_sdv5_00078.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\238_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
ADM\705_adm_78.jpg,1,ADM,train
wukong\48_wukong_image22.jpg,1,wukong,test
Nature\n01773797_5217.JPEG,0,Nature,train
wukong\564_wukong_image198.jpg,1,wukong,test
stable_diffusion_v_1_5\582_sdv5_00118.jpg,1,stable_diffusion_v_1_5,train
Nature\n01774384_3762.JPEG,0,Nature,train
ADM\457_adm_154.jpg,1,ADM,train
wukong\130_wukong_image34.jpg,1,wukong,test
glide\GLIDE_1000_200_06_667_glide_00146.jpg,1,glide,test
Nature\n01950731_9522.JPEG,0,Nature,train
Nature\n02012849_13181.JPEG,0,Nature,train
glide\GLIDE_1000_200_06_698_glide_00039.jpg,1,glide,test
BigGAN\243_biggan_00072.jpg,1,BigGAN,train
Nature\n01756291_12391.JPEG,0,Nature,train
Midjourney\366_midjourney_44.jpg,1,Midjourney,test
Midjourney\639_midjourney_169.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00024012.JPEG,0,Nature,train
wukong\995_wukong_image34.jpg,1,wukong,test
glide\GLIDE_1000_200_01_167_glide_00110.jpg,1,glide,test
BigGAN\140_biggan_00017.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_06_630_vqdm_00062.jpg,1,VQDM,validation
BigGAN\340_biggan_00081.jpg,1,BigGAN,train
wukong\597_wukong_image175.jpg,1,wukong,test
stable_diffusion_v_1_5\621_sdv5_00182.jpg,1,stable_diffusion_v_1_5,train
Midjourney\749_midjourney_13.jpg,1,Midjourney,test
BigGAN\345_biggan_00062.jpg,1,BigGAN,train
Midjourney\281_midjourney_151.jpg,1,Midjourney,test
glide\GLIDE_1000_200_07_706_glide_00069.jpg,1,glide,test
glide\GLIDE_1000_200_07_732_glide_00013.jpg,1,glide,test
Midjourney\794_midjourney_96.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_01_136_vqdm_00127.jpg,1,VQDM,validation
Nature\n01592084_437.JPEG,0,Nature,test
Nature\n02013706_7168.JPEG,0,Nature,validation
ADM\972_adm_70.jpg,1,ADM,train
Nature\n02007558_851.JPEG,0,Nature,validation
glide\GLIDE_1000_200_07_781_glide_00035.jpg,1,glide,test
Nature\n03709823_16778.JPEG,0,Nature,validation
wukong\84_wukong_image162.jpg,1,wukong,test
BigGAN\925_biggan_00002.jpg,1,BigGAN,train
ADM\942_adm_123.jpg,1,ADM,train
wukong\581_wukong_image68.jpg,1,wukong,test
glide\GLIDE_1000_200_05_561_glide_00020.jpg,1,glide,test
Nature\n01955084_3563.JPEG,0,Nature,train
Nature\n01824575_5558.JPEG,0,Nature,train
VQDM\VQDM_1000_200_06_630_vqdm_00031.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_02_235_vqdm_00035.jpg,1,VQDM,validation
Midjourney\94_midjourney_53.jpg,1,Midjourney,test
wukong\976_wukong_image66.jpg,1,wukong,test
Nature\n01914609_18465.JPEG,0,Nature,test
stable_diffusion_v_1_5\995_sdv5_00062.jpg,1,stable_diffusion_v_1_5,train
Nature\n01582220_8699.JPEG,0,Nature,train
Midjourney\186_midjourney_175.jpg,1,Midjourney,test
Nature\n02006656_425.JPEG,0,Nature,test
stable_diffusion_v_1_5\816_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
Midjourney\460_midjourney_55.jpg,1,Midjourney,test
wukong\694_wukong_image52.jpg,1,wukong,test
stable_diffusion_v_1_5\034_sdv5_00087.jpg,1,stable_diffusion_v_1_5,train
ADM\953_adm_63.jpg,1,ADM,train
ADM\306_adm_7.jpg,1,ADM,train
ADM\618_adm_175.jpg,1,ADM,train
Midjourney\374_midjourney_13.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_07_775_vqdm_00067.jpg,1,VQDM,validation
glide\GLIDE_1000_200_06_697_glide_00064.jpg,1,glide,test
Midjourney\916_midjourney_110.jpg,1,Midjourney,test
glide\GLIDE_1000_200_02_289_glide_00014.jpg,1,glide,test
stable_diffusion_v_1_5\173_sdv5_00145.jpg,1,stable_diffusion_v_1_5,train
ADM\464_adm_83.jpg,1,ADM,train
BigGAN\818_biggan_00169.jpg,1,BigGAN,train
Midjourney\266_midjourney_170.jpg,1,Midjourney,test
stable_diffusion_v_1_5\796_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
ADM\846_adm_86.jpg,1,ADM,train
ADM\50_adm_90.jpg,1,ADM,train
VQDM\VQDM_1000_200_09_954_vqdm_00058.jpg,1,VQDM,validation
glide\GLIDE_1000_200_00_075_glide_00162.jpg,1,glide,test
ADM\203_adm_91.jpg,1,ADM,train
wukong\46_wukong_image90.jpg,1,wukong,test
Nature\n01494475_3741.JPEG,0,Nature,train
BigGAN\597_biggan_00143.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_09_913_vqdm_00054.jpg,1,VQDM,validation
BigGAN\491_biggan_00007.jpg,1,BigGAN,train
glide\GLIDE_1000_200_06_690_glide_00138.jpg,1,glide,test
BigGAN\088_biggan_00040.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00016143.JPEG,0,Nature,test
Midjourney\168_midjourney_120.jpg,1,Midjourney,test
Midjourney\952_midjourney_99.jpg,1,Midjourney,test
Nature\n01774384_21950.JPEG,0,Nature,validation
wukong\579_wukong_image105.jpg,1,wukong,test
BigGAN\125_biggan_00127.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_06_603_vqdm_00023.jpg,1,VQDM,validation
wukong\793_wukong_image3.jpg,1,wukong,test
wukong\47_wukong_image5.jpg,1,wukong,test
Nature\ILSVRC2012_val_00012797.JPEG,0,Nature,validation
ADM\989_adm_42.jpg,1,ADM,train
BigGAN\490_biggan_00170.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00010861.JPEG,0,Nature,train
Midjourney\447_midjourney_197.jpg,1,Midjourney,test
Nature\n02013706_6377.JPEG,0,Nature,train
ADM\232_adm_174.jpg,1,ADM,train
stable_diffusion_v_1_5\764_sdv5_00058.jpg,1,stable_diffusion_v_1_5,train
Nature\n03544143_11283.JPEG,0,Nature,train
Midjourney\898_midjourney_189.jpg,1,Midjourney,test
ADM\873_adm_7.jpg,1,ADM,train
Nature\n02018207_8541.JPEG,0,Nature,train
Nature\n01774384_2332.JPEG,0,Nature,train
stable_diffusion_v_1_5\918_sdv5_00170.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00035837.JPEG,0,Nature,train
ADM\570_adm_165.jpg,1,ADM,train
Nature\n01614925_6618.JPEG,0,Nature,train
stable_diffusion_v_1_5\471_sdv5_00186.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_05_525_glide_00161.jpg,1,glide,test
ADM\66_adm_11.jpg,1,ADM,train
Nature\ILSVRC2012_val_00025351.JPEG,0,Nature,test
Nature\n01944390_5237.JPEG,0,Nature,train
ADM\959_adm_140.jpg,1,ADM,train
wukong\70_wukong_image8.jpg,1,wukong,test
Midjourney\847_midjourney_35.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_08_813_vqdm_00183.jpg,1,VQDM,validation
stable_diffusion_v_1_5\090_sdv5_00051.jpg,1,stable_diffusion_v_1_5,train
Nature\n01582220_241.JPEG,0,Nature,validation
Nature\n01514859_10561.JPEG,0,Nature,validation
Nature\n01818515_2819.JPEG,0,Nature,train
VQDM\VQDM_1000_200_05_590_vqdm_00035.jpg,1,VQDM,validation
BigGAN\219_biggan_00039.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_09_962_vqdm_00067.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_02_298_vqdm_00045.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_06_638_vqdm_00056.jpg,1,VQDM,validation
Midjourney\610_midjourney_171.jpg,1,Midjourney,test
stable_diffusion_v_1_5\109_sdv5_00077.jpg,1,stable_diffusion_v_1_5,train
BigGAN\589_biggan_00074.jpg,1,BigGAN,train
Nature\n01770081_15469.JPEG,0,Nature,validation
Midjourney\889_midjourney_198.jpg,1,Midjourney,test
BigGAN\645_biggan_00006.jpg,1,BigGAN,train
ADM\450_adm_179.jpg,1,ADM,train
stable_diffusion_v_1_5\912_sdv5_00057.jpg,1,stable_diffusion_v_1_5,train
wukong\294_wukong_image86.jpg,1,wukong,test
wukong\943_wukong_image73.jpg,1,wukong,test
VQDM\VQDM_1000_200_09_907_vqdm_00134.jpg,1,VQDM,validation
Midjourney\566_midjourney_6.jpg,1,Midjourney,test
stable_diffusion_v_1_5\008_sdv5_00084.jpg,1,stable_diffusion_v_1_5,train
Nature\n01930112_10325.JPEG,0,Nature,train
glide\GLIDE_1000_200_03_355_glide_00075.jpg,1,glide,test
Midjourney\358_midjourney_74.jpg,1,Midjourney,test
Nature\n01833805_4829.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00048804.JPEG,0,Nature,train
glide\GLIDE_1000_200_07_758_glide_00070.jpg,1,glide,test
Nature\n01950731_26161.JPEG,0,Nature,train
ADM\796_adm_30.jpg,1,ADM,train
BigGAN\876_biggan_00061.jpg,1,BigGAN,train
glide\GLIDE_1000_200_00_096_glide_00139.jpg,1,glide,test
ADM\421_adm_171.jpg,1,ADM,train
stable_diffusion_v_1_5\910_sdv5_00123.jpg,1,stable_diffusion_v_1_5,train
Nature\n01774384_2386.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_01_170_vqdm_00085.jpg,1,VQDM,validation
Midjourney\844_midjourney_189.jpg,1,Midjourney,test
Nature\n01943899_2559.JPEG,0,Nature,train
VQDM\VQDM_1000_200_00_076_vqdm_00118.jpg,1,VQDM,validation
glide\GLIDE_1000_200_00_050_glide_00103.jpg,1,glide,test
Nature\n01514859_3981.JPEG,0,Nature,train
glide\GLIDE_1000_200_05_551_glide_00103.jpg,1,glide,test
Midjourney\583_midjourney_86.jpg,1,Midjourney,test
Nature\n01847000_10186.JPEG,0,Nature,train
ADM\35_adm_31.jpg,1,ADM,train
stable_diffusion_v_1_5\881_sdv5_00011.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_03_306_vqdm_00185.jpg,1,VQDM,validation
Nature\n02011460_5026.JPEG,0,Nature,train
wukong\398_wukong_image11.jpg,1,wukong,test
Nature\n01773797_6410.JPEG,0,Nature,train
Midjourney\70_midjourney_100.jpg,1,Midjourney,test
glide\GLIDE_1000_200_03_303_glide_00035.jpg,1,glide,test
wukong\93_wukong_image13.jpg,1,wukong,test
Nature\n01592084_3146.JPEG,0,Nature,train
wukong\903_wukong_image144.jpg,1,wukong,test
stable_diffusion_v_1_5\906_sdv5_00121.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_06_645_glide_00096.jpg,1,glide,test
ADM\600_adm_174.jpg,1,ADM,train
BigGAN\423_biggan_00170.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_06_629_vqdm_00013.jpg,1,VQDM,validation
stable_diffusion_v_1_5\165_sdv5_00047.jpg,1,stable_diffusion_v_1_5,train
Nature\n01531178_7529.JPEG,0,Nature,test
wukong\521_wukong_image11.jpg,1,wukong,test
Midjourney\963_midjourney_169.jpg,1,Midjourney,test
wukong\26_wukong_image86.jpg,1,wukong,test
